CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	488	33826	1.42	34314
2	289	27340	1.05	27629
3	166	18077	0.91	18243
4	226	24643	0.91	24869
5	188	24079	0.77	24267
6	169	23328	0.72	23497
7	193	24563	0.78	24756
8	165	22421	0.73	22586
9	153	22827	0.67	22980
10	176	23102	0.76	23278
11	163	22859	0.71	23022
12	122	22378	0.54	22500
13	164	22841	0.71	23005
14	139	22525	0.61	22664
15	163	22383	0.72	22546
16	146	22738	0.64	22884
17	132	22162	0.59	22294
18	127	22216	0.57	22343
19	142	22709	0.62	22851
20	168	22240	0.75	22408
21	138	22303	0.61	22441
22	140	22588	0.62	22728
23	147	22090	0.66	22237
24	135	22271	0.60	22406
25	143	22379	0.63	22522
26	131	22409	0.58	22540
27	139	22453	0.62	22592
28	147	22377	0.65	22524
29	143	22052	0.64	22195
30	145	22017	0.65	22162
31	141	22348	0.63	22489
32	140	22505	0.62	22645
33	128	21868	0.58	21996
34	155	22441	0.69	22596
35	130	22542	0.57	22672
36	125	21804	0.57	21929
37	146	22299	0.65	22445
38	137	21967	0.62	22104
39	145	22153	0.65	22298
40	118	22330	0.53	22448
41	131	21994	0.59	22125
42	132	22123	0.59	22255
43	126	22036	0.57	22162
44	135	21608	0.62	21743
45	139	21509	0.64	21648
46	141	22127	0.63	22268
47	132	21884	0.60	22016
48	109	21748	0.50	21857
49	147	22148	0.66	22295
50	150	21808	0.68	21958
51	147	21292	0.69	21439
52	120	21972	0.54	22092
53	143	21708	0.65	21851
54	125	21303	0.58	21428
55	160	21823	0.73	21983
56	115	21682	0.53	21797
57	129	21526	0.60	21655
58	126	21505	0.58	21631
59	110	21533	0.51	21643
60	115	21405	0.53	21520
61	125	21595	0.58	21720
62	142	21446	0.66	21588
63	135	21134	0.63	21269
64	132	21411	0.61	21543
65	119	21566	0.55	21685
66	114	21074	0.54	21188
67	122	21319	0.57	21441
68	123	21069	0.58	21192
69	131	21041	0.62	21172
70	132	21279	0.62	21411
71	141	21007	0.67	21148
72	122	20812	0.58	20934
73	139	20978	0.66	21117
74	139	20896	0.66	21035
75	124	20668	0.60	20792
76	141	21139	0.66	21280
77	126	20778	0.60	20904
78	152	20602	0.73	20754
79	139	20637	0.67	20776
80	141	20633	0.68	20774
81	118	20587	0.57	20705
82	134	20668	0.64	20802
83	128	20569	0.62	20697
84	133	20632	0.64	20765
85	137	20891	0.65	21028
86	113	20216	0.56	20329
87	118	20144	0.58	20262
88	139	20581	0.67	20720
89	126	20452	0.61	20578
90	118	20105	0.58	20223
91	138	20341	0.67	20479
92	130	20111	0.64	20241
93	105	19907	0.52	20012
94	130	20284	0.64	20414
95	111	19854	0.56	19965
96	137	20096	0.68	20233
97	124	20104	0.61	20228
98	129	19794	0.65	19923
99	102	19721	0.51	19823
100	128	20202	0.63	20330
