CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	40030	2149814	1.83	2189844
2	26473	1717031	1.52	1743504
3	45798	1679879	2.65	1725677
4	59891	1765664	3.28	1825555
5	58836	1694593	3.36	1753429
6	58471	1700985	3.32	1759456
7	61606	1762060	3.38	1823666
8	59236	1707478	3.35	1766714
9	64332	1733734	3.58	1798066
10	66768	1767469	3.64	1834237
11	66895	1771355	3.64	1838250
12	67569	1770095	3.68	1837664
13	69065	1783720	3.73	1852785
14	68479	1781777	3.70	1850256
15	68705	1790170	3.70	1858875
16	69112	1805212	3.69	1874324
17	69209	1803645	3.70	1872854
18	69771	1806487	3.72	1876258
19	70105	1813434	3.72	1883539
20	69640	1804088	3.72	1873728
21	68742	1809372	3.66	1878114
22	67972	1815487	3.61	1883459
23	67676	1807449	3.61	1875125
24	67103	1810599	3.57	1877702
25	68118	1815107	3.62	1883225
26	68042	1810768	3.62	1878810
27	67752	1808690	3.61	1876442
28	67694	1818341	3.59	1886035
29	67784	1808509	3.61	1876293
30	68125	1809447	3.63	1877572
31	67849	1815439	3.60	1883288
32	67660	1807053	3.61	1874713
33	67949	1807884	3.62	1875833
34	68736	1813566	3.65	1882302
35	68079	1803542	3.64	1871621
36	67670	1804129	3.62	1871799
37	68016	1809325	3.62	1877341
38	68557	1801209	3.67	1869766
39	68435	1800488	3.66	1868923
40	68331	1798932	3.66	1867263
41	68233	1792087	3.67	1860320
42	68536	1788936	3.69	1857472
43	68954	1787733	3.71	1856687
44	68510	1782478	3.70	1850988
45	68360	1784341	3.69	1852701
46	68912	1784409	3.72	1853321
47	68144	1779571	3.69	1847715
48	68734	1775916	3.73	1844650
49	68323	1778818	3.70	1847141
50	68141	1771840	3.70	1839981
51	68222	1770256	3.71	1838478
52	68416	1769445	3.72	1837861
53	68255	1762565	3.73	1830820
54	68025	1760037	3.72	1828062
55	68135	1762366	3.72	1830501
56	67635	1755060	3.71	1822695
57	67888	1753626	3.73	1821514
58	68025	1755045	3.73	1823070
59	67495	1746854	3.72	1814349
60	67940	1748447	3.74	1816387
61	67656	1748976	3.72	1816632
62	67407	1738389	3.73	1805796
63	67884	1733297	3.77	1801181
64	67359	1735901	3.74	1803260
65	67396	1728471	3.75	1795867
66	67611	1725096	3.77	1792707
67	67234	1727743	3.75	1794977
68	67124	1719893	3.76	1787017
69	67354	1718431	3.77	1785785
70	66357	1717579	3.72	1783936
71	66823	1712943	3.75	1779766
72	66803	1712410	3.75	1779213
73	66482	1709452	3.74	1775934
74	65811	1702339	3.72	1768150
75	66126	1701351	3.74	1767477
76	66147	1700307	3.74	1766454
77	66003	1693773	3.75	1759776
78	66856	1687660	3.81	1754516
79	66323	1693109	3.77	1759432
80	65972	1684052	3.77	1750024
81	65792	1681156	3.77	1746948
82	66037	1678891	3.78	1744928
83	65150	1672446	3.75	1737596
84	65705	1666648	3.79	1732353
85	65868	1663363	3.81	1729231
86	65180	1654298	3.79	1719478
87	65142	1653855	3.79	1718997
88	64840	1653999	3.77	1718839
89	65241	1648418	3.81	1713659
90	65075	1644838	3.81	1709913
91	64927	1641984	3.80	1706911
92	64899	1634688	3.82	1699587
93	64798	1629274	3.82	1694072
94	64973	1627128	3.84	1692101
95	64452	1621490	3.82	1685942
96	64555	1613649	3.85	1678204
97	64828	1611202	3.87	1676030
98	64666	1607657	3.87	1672323
99	64685	1600307	3.89	1664992
100	64544	1598604	3.88	1663148
