CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	12006	981709	1.21	993715
2	17536	626099	2.72	643635
3	175333	302796	36.67	478129
4	269285	348629	43.58	617914
5	276014	330688	45.49	606702
6	267866	320290	45.54	588156
7	276823	333114	45.39	609937
8	239637	318870	42.91	558507
9	256501	319922	44.50	576423
10	259933	322758	44.61	582691
11	252183	316701	44.33	568884
12	250692	311431	44.60	562123
13	254362	315032	44.67	569394
14	250641	311115	44.62	561756
15	248913	307243	44.76	556156
16	253355	311226	44.87	564581
17	251325	308170	44.92	559495
18	252479	304369	45.34	556848
19	254995	309215	45.20	564210
20	250328	310476	44.64	560804
21	247998	305744	44.79	553742
22	250602	309612	44.73	560214
23	249897	302999	45.20	552896
24	248829	302068	45.17	550897
25	248880	305536	44.89	554416
26	248095	303875	44.95	551970
27	247942	300974	45.17	548916
28	248388	305635	44.83	554023
29	247003	302562	44.95	549565
30	247801	299549	45.27	547350
31	248578	301092	45.22	549670
32	248607	297814	45.50	546421
33	247518	295318	45.60	542836
34	251165	296689	45.85	547854
35	249296	293128	45.96	542424
36	248479	289913	46.15	538392
37	251290	292785	46.19	544075
38	251040	289639	46.43	540679
39	251287	287117	46.67	538404
40	253488	289385	46.69	542873
41	250868	286285	46.70	537153
42	252718	283564	47.12	536282
43	253109	284092	47.12	537201
44	251854	283332	47.06	535186
45	251626	279548	47.37	531174
46	252519	282571	47.19	535090
47	251030	279590	47.31	530620
48	252528	276992	47.69	529520
49	252031	279790	47.39	531821
50	252652	278103	47.60	530755
51	251772	274502	47.84	526274
52	251572	277973	47.51	529545
53	250474	275147	47.65	525621
54	250999	273611	47.84	524610
55	250972	275234	47.69	526206
56	249587	273286	47.73	522873
57	249473	272279	47.81	521752
58	250506	272938	47.86	523444
59	249434	272202	47.82	521636
60	249515	269784	48.05	519299
61	249478	271698	47.87	521176
62	248980	270889	47.89	519869
63	248204	268553	48.03	516757
64	248980	268683	48.10	517663
65	247532	268463	47.97	515995
66	245723	266058	48.01	511781
67	247684	267068	48.12	514752
68	246058	267968	47.87	514026
69	244491	265666	47.92	510157
70	246617	267869	47.93	514486
71	245486	265276	48.06	510762
72	243302	262840	48.07	506142
73	244308	263889	48.07	508197
74	243315	262786	48.08	506101
75	241140	259775	48.14	500915
76	241954	262851	47.93	504805
77	241508	260138	48.14	501646
78	239913	259312	48.06	499225
79	242169	261647	48.07	503816
80	239358	260103	47.92	499461
81	238799	258089	48.06	496888
82	239525	259339	48.01	498864
83	238671	257398	48.11	496069
84	236777	255089	48.14	491866
85	236712	256162	48.03	492874
86	235272	255119	47.98	490391
87	235353	252027	48.29	487380
88	235868	254058	48.14	489926
89	234950	252888	48.16	487838
90	233847	251195	48.21	485042
91	233102	252450	48.01	485552
92	231198	250380	48.01	481578
93	230974	247406	48.28	478380
94	230858	248352	48.17	479210
95	229565	247069	48.16	476634
96	229167	245688	48.26	474855
97	229461	247114	48.15	476575
98	228158	244965	48.22	473123
99	227020	243389	48.26	470409
100	227706	245221	48.15	472927
