CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	6493	566076	1.13	572569
2	16115	690841	2.28	706956
3	51413	548906	8.56	600319
4	99031	399411	19.87	498442
5	103951	482370	17.73	586321
6	104682	476429	18.01	581111
7	105888	473368	18.28	579256
8	102139	472587	17.77	574726
9	99919	465523	17.67	565442
10	105193	474019	18.16	579212
11	104692	468676	18.26	573368
12	102519	461166	18.19	563685
13	102642	461907	18.18	564549
14	103717	464291	18.26	568008
15	102770	460494	18.25	563264
16	102656	461035	18.21	563691
17	103312	461598	18.29	564910
18	103047	458967	18.34	562014
19	103199	458790	18.36	561989
20	103070	461154	18.27	564224
21	101841	461586	18.08	563427
22	101247	456064	18.17	557311
23	102448	453666	18.42	556114
24	101577	455499	18.23	557076
25	101593	455024	18.25	556617
26	101159	455056	18.19	556215
27	101153	455540	18.17	556693
28	100691	453931	18.15	554622
29	101303	452577	18.29	553880
30	101610	452010	18.35	553620
31	101955	452311	18.39	554266
32	101318	451550	18.33	552868
33	101837	451415	18.41	553252
34	102552	448983	18.59	551535
35	102158	450045	18.50	552203
36	102716	448832	18.62	551548
37	102441	445831	18.68	548272
38	103631	445567	18.87	549198
39	103139	444507	18.83	547646
40	103004	443375	18.85	546379
41	103755	441504	19.03	545259
42	103524	441189	19.01	544713
43	103204	439213	19.03	542417
44	103664	439394	19.09	543058
45	104546	439937	19.20	544483
46	103155	436096	19.13	539251
47	103914	438149	19.17	542063
48	103958	435304	19.28	539262
49	103640	436183	19.20	539823
50	103260	434447	19.20	537707
51	103176	434872	19.18	538048
52	103172	430114	19.35	533286
53	102798	431296	19.25	534094
54	102803	430713	19.27	533516
55	103255	429188	19.39	532443
56	102501	430967	19.21	533468
57	102939	428896	19.36	531835
58	102982	428096	19.39	531078
59	102534	427566	19.34	530100
60	102085	427064	19.29	529149
61	102681	424334	19.48	527015
62	102722	424885	19.47	527607
63	101827	423526	19.38	525353
64	102032	423369	19.42	525401
65	102261	421545	19.52	523806
66	101423	421872	19.38	523295
67	101883	419188	19.55	521071
68	101445	418135	19.52	519580
69	101127	419049	19.44	520176
70	100828	418163	19.43	518991
71	100795	417229	19.46	518024
72	100862	415303	19.54	516165
73	99857	414140	19.43	513997
74	99660	414995	19.36	514655
75	100050	413322	19.49	513372
76	98950	410898	19.41	509848
77	99169	412097	19.40	511266
78	99009	409760	19.46	508769
79	98620	409851	19.40	508471
80	98440	408598	19.41	507038
81	97417	407274	19.30	504691
82	97958	405823	19.44	503781
83	97786	404551	19.47	502337
84	98288	403809	19.58	502097
85	97857	401792	19.59	499649
86	97564	401514	19.55	499078
87	97772	399727	19.65	497499
88	96994	397748	19.60	494742
89	97226	399893	19.56	497119
90	96592	397313	19.56	493905
91	96501	395512	19.61	492013
92	96645	395931	19.62	492576
93	95934	393338	19.61	489272
94	95747	390337	19.70	486084
95	96481	391663	19.76	488144
96	95223	388541	19.68	483764
97	94745	387144	19.66	481889
98	95339	386102	19.80	481441
99	95018	384287	19.82	479305
100	94338	382503	19.78	476841
