CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	14943	768819	1.91	783762
2	18318	525631	3.37	543949
3	148886	260107	36.40	408993
4	217076	281686	43.52	498762
5	226906	266615	45.98	493521
6	218299	256839	45.94	475138
7	224071	265986	45.72	490057
8	195902	259603	43.01	455505
9	207281	257464	44.60	464745
10	206912	260028	44.31	466940
11	201555	257734	43.88	459289
12	199747	251958	44.22	451705
13	202300	256490	44.09	458790
14	199194	253035	44.05	452229
15	198193	250296	44.19	448489
16	200670	253365	44.20	454035
17	200151	250294	44.43	450445
18	199827	247116	44.71	446943
19	201884	250434	44.63	452318
20	197488	252594	43.88	450082
21	195956	249248	44.01	445204
22	198160	251092	44.11	449252
23	199209	248571	44.49	447780
24	196960	245885	44.48	442845
25	196750	248237	44.21	444987
26	197832	247459	44.43	445291
27	196498	245351	44.47	441849
28	197343	247675	44.34	445018
29	195820	245917	44.33	441737
30	195495	242313	44.65	437808
31	197256	243999	44.70	441255
32	197691	242141	44.95	439832
33	196648	239193	45.12	435841
34	198420	240620	45.19	439040
35	198471	237478	45.53	435949
36	197851	235248	45.68	433099
37	201007	237129	45.88	438136
38	200460	233707	46.17	434167
39	199763	231813	46.29	431576
40	201457	233070	46.36	434527
41	200752	232151	46.37	432903
42	201432	228235	46.88	429667
43	203152	229304	46.98	432456
44	202037	228471	46.93	430508
45	201178	226087	47.09	427265
46	202216	226728	47.14	428944
47	201792	224882	47.29	426674
48	201991	222579	47.58	424570
49	202535	225489	47.32	428024
50	202070	223360	47.50	425430
51	202212	222438	47.62	424650
52	201700	222642	47.53	424342
53	199989	221475	47.45	421464
54	200959	219728	47.77	420687
55	200716	220641	47.64	421357
56	200080	220382	47.59	420462
57	200004	218203	47.82	418207
58	199160	219081	47.62	418241
59	199607	219737	47.60	419344
60	199697	218027	47.81	417724
61	199574	217590	47.84	417164
62	198977	217422	47.79	416399
63	198628	215712	47.94	414340
64	199373	216417	47.95	415790
65	197892	216035	47.81	413927
66	197503	213006	48.11	410509
67	198754	214589	48.08	413343
68	197205	214582	47.89	411787
69	196039	212600	47.97	408639
70	196183	214737	47.74	410920
71	196435	212120	48.08	408555
72	194962	211166	48.01	406128
73	195690	212745	47.91	408435
74	194155	211038	47.92	405193
75	193402	210091	47.93	403493
76	194157	211049	47.92	405206
77	193937	209682	48.05	403619
78	192280	207643	48.08	399923
79	193525	209971	47.96	403496
80	192798	209413	47.93	402211
81	191492	207295	48.02	398787
82	191231	207622	47.95	398853
83	190880	207399	47.93	398279
84	189602	204790	48.07	394392
85	189435	206181	47.88	395616
86	189525	204734	48.07	394259
87	188870	203083	48.19	391953
88	188877	204974	47.96	393851
89	188283	203867	48.01	392150
90	187541	201986	48.15	389527
91	187182	203068	47.96	390250
92	186723	202556	47.97	389279
93	185713	200887	48.04	386600
94	186296	200900	48.11	387196
95	184266	200109	47.94	384375
96	183280	198119	48.05	381399
97	184288	199766	47.98	384054
98	183512	198327	48.06	381839
99	181648	196473	48.04	378121
100	182323	197625	47.99	379948
