CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	83915	358273	18.98	442188
2	85634	302630	22.06	388264
3	90079	348333	20.55	438412
4	84219	353884	19.22	438103
5	87756	358206	19.68	445962
6	87323	352590	19.85	439913
7	87439	356969	19.68	444408
8	88795	365812	19.53	454607
9	87791	360679	19.58	448470
10	86082	359856	19.30	445938
11	87067	363417	19.33	450484
12	87434	360509	19.52	447943
13	86948	357986	19.54	444934
14	86588	361549	19.32	448137
15	85682	361632	19.15	447314
16	86763	362943	19.29	449706
17	87370	366508	19.25	453878
18	87348	364235	19.34	451583
19	86413	364553	19.16	450966
20	89376	358307	19.96	447683
21	89077	358865	19.89	447942
22	87383	363428	19.38	450811
23	87042	365175	19.25	452217
24	86220	362689	19.21	448909
25	85951	361723	19.20	447674
26	86826	365155	19.21	451981
27	86670	364696	19.20	451366
28	87538	365906	19.31	453444
29	86284	367877	19.00	454161
30	87355	368549	19.16	455904
31	87073	366134	19.21	453207
32	87655	366942	19.28	454597
33	86671	365799	19.16	452470
34	87367	359915	19.53	447282
35	87378	365816	19.28	453194
36	86470	363614	19.21	450084
37	87136	362863	19.36	449999
38	86718	367308	19.10	454026
39	86829	367644	19.11	454473
40	87674	366030	19.32	453704
41	87103	366744	19.19	453847
42	85873	366393	18.99	452266
43	86993	364020	19.29	451013
44	86382	366116	19.09	452498
45	86233	365843	19.07	452076
46	87632	357657	19.68	445289
47	86334	366795	19.05	453129
48	86077	366013	19.04	452090
49	87175	363936	19.32	451111
50	86366	366481	19.07	452847
51	86767	367820	19.09	454587
52	87574	367245	19.25	454819
53	86603	367708	19.06	454311
54	86717	364644	19.21	451361
55	86888	364396	19.25	451284
56	86545	365106	19.16	451651
57	86197	365309	19.09	451506
58	86594	364514	19.20	451108
59	86798	367029	19.13	453827
60	86655	366361	19.13	453016
61	86665	366643	19.12	453308
62	87043	368796	19.10	455839
63	87002	366490	19.18	453492
64	86075	365264	19.07	451339
65	86416	365681	19.11	452097
66	86627	364163	19.22	450790
67	86599	362060	19.30	448659
68	85894	366026	19.01	451920
69	85831	366174	18.99	452005
70	86706	366127	19.15	452833
71	86447	366647	19.08	453094
72	86550	367034	19.08	453584
73	86581	365389	19.16	451970
74	86285	366420	19.06	452705
75	86699	363808	19.24	450507
76	85874	362977	19.13	448851
77	86769	365282	19.19	452051
78	85475	365319	18.96	450794
79	86193	365184	19.10	451377
80	86579	367268	19.08	453847
81	86809	367899	19.09	454708
82	86564	365032	19.17	451596
83	87443	365784	19.29	453227
84	86158	366274	19.04	452432
85	86646	364390	19.21	451036
86	85464	364008	19.01	449472
87	86182	364303	19.13	450485
88	85895	363604	19.11	449499
89	86019	364939	19.07	450958
90	85876	365117	19.04	450993
91	86134	365934	19.05	452068
92	86313	365847	19.09	452160
93	86678	365696	19.16	452374
94	86070	364026	19.12	450096
95	86287	364781	19.13	451068
96	86793	363491	19.28	450284
97	85804	362286	19.15	448090
98	86170	363764	19.15	449934
99	85845	363895	19.09	449740
100	85975	363797	19.12	449772
