CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	78695	2086331	3.63	2165026
2	79541	1899441	4.02	1978982
3	88807	2144441	3.98	2233248
4	81155	2172482	3.60	2253637
5	81613	2140734	3.67	2222347
6	82300	2168484	3.66	2250784
7	81931	2161011	3.65	2242942
8	82332	2178015	3.64	2260347
9	82990	2173041	3.68	2256031
10	81055	2164708	3.61	2245763
11	80456	2165723	3.58	2246179
12	81334	2177957	3.60	2259291
13	81153	2173920	3.60	2255073
14	81110	2183131	3.58	2264241
15	79430	2193011	3.50	2272441
16	80958	2190125	3.56	2271083
17	81121	2193543	3.57	2274664
18	82246	2201579	3.60	2283825
19	80280	2198403	3.52	2278683
20	90070	2134916	4.05	2224986
21	87921	2158909	3.91	2246830
22	81876	2193059	3.60	2274935
23	80939	2189551	3.56	2270490
24	81069	2200569	3.55	2281638
25	83141	2191565	3.66	2274706
26	80059	2196512	3.52	2276571
27	83181	2201535	3.64	2284716
28	80528	2204855	3.52	2285383
29	79631	2198915	3.49	2278546
30	80703	2203371	3.53	2284074
31	80601	2199045	3.54	2279646
32	83365	2182212	3.68	2265577
33	81098	2198270	3.56	2279368
34	89298	2163223	3.96	2252521
35	82326	2185709	3.63	2268035
36	80733	2204913	3.53	2285646
37	83979	2184974	3.70	2268953
38	80297	2196634	3.53	2276931
39	82239	2200767	3.60	2283006
40	80544	2198945	3.53	2279489
41	81269	2182744	3.59	2264013
42	79633	2191918	3.51	2271551
43	80001	2189311	3.53	2269312
44	79791	2183768	3.53	2263559
45	80085	2194371	3.52	2274456
46	86112	2157733	3.84	2243845
47	79654	2191047	3.51	2270701
48	79011	2199821	3.47	2278832
49	82649	2179360	3.65	2262009
50	81901	2178907	3.62	2260808
51	79955	2199091	3.51	2279046
52	79523	2191530	3.50	2271053
53	81070	2182168	3.58	2263238
54	81214	2182260	3.59	2263474
55	80246	2189785	3.54	2270031
56	79487	2190102	3.50	2269589
57	81503	2190758	3.59	2272261
58	79731	2196573	3.50	2276304
59	80940	2185831	3.57	2266771
60	79500	2196959	3.49	2276459
61	79769	2191885	3.51	2271654
62	79858	2184004	3.53	2263862
63	79671	2188111	3.51	2267782
64	79517	2183431	3.51	2262948
65	79892	2181785	3.53	2261677
66	80076	2188269	3.53	2268345
67	81382	2175028	3.61	2256410
68	78839	2186019	3.48	2264858
69	79117	2198721	3.47	2277838
70	79921	2192081	3.52	2272002
71	80523	2173467	3.57	2253990
72	79531	2185848	3.51	2265379
73	80458	2176180	3.57	2256638
74	79478	2173462	3.53	2252940
75	80625	2182534	3.56	2263159
76	80292	2175804	3.56	2256096
77	80373	2176706	3.56	2257079
78	80433	2189158	3.54	2269591
79	79952	2190057	3.52	2270009
80	79061	2181747	3.50	2260808
81	80066	2186917	3.53	2266983
82	82064	2167776	3.65	2249840
83	81140	2166104	3.61	2247244
84	81842	2170932	3.63	2252774
85	80908	2165999	3.60	2246907
86	80644	2162641	3.59	2243285
87	80936	2174607	3.59	2255543
88	80046	2177519	3.55	2257565
89	79831	2176148	3.54	2255979
90	79450	2181307	3.51	2260757
91	79738	2177512	3.53	2257250
92	79759	2175651	3.54	2255410
93	80365	2171742	3.57	2252107
94	80801	2163725	3.60	2244526
95	80579	2157276	3.60	2237855
96	81069	2161152	3.62	2242221
97	80826	2163845	3.60	2244671
98	80614	2162150	3.59	2242764
99	81283	2166411	3.62	2247694
100	81566	2159585	3.64	2241151
