CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	29684	2542171	1.15	2571855
2	21699	2179356	0.99	2201055
3	46376	2097413	2.16	2143789
4	65697	2203684	2.89	2269381
5	65285	2131118	2.97	2196403
6	65655	2146020	2.97	2211675
7	72404	2214319	3.17	2286723
8	67364	2135607	3.06	2202971
9	74512	2166443	3.33	2240955
10	77257	2201449	3.39	2278706
11	78461	2204326	3.44	2282787
12	80188	2206082	3.51	2286270
13	81255	2221533	3.53	2302788
14	81331	2221885	3.53	2303216
15	81817	2227922	3.54	2309739
16	82505	2246144	3.54	2328649
17	82859	2246146	3.56	2329005
18	82718	2247908	3.55	2330626
19	83482	2256470	3.57	2339952
20	82272	2251212	3.53	2333484
21	81706	2255167	3.50	2336873
22	82017	2263645	3.50	2345662
23	86366	2230968	3.73	2317334
24	81298	2257347	3.48	2338645
25	81507	2261624	3.48	2343131
26	81178	2253539	3.48	2334717
27	81226	2263566	3.46	2344792
28	81700	2267965	3.48	2349665
29	81431	2259685	3.48	2341116
30	83070	2252559	3.56	2335629
31	81446	2262886	3.47	2344332
32	80692	2253174	3.46	2333866
33	81446	2252404	3.49	2333850
34	82133	2259887	3.51	2342020
35	81522	2252320	3.49	2333842
36	81992	2253546	3.51	2335538
37	81985	2255758	3.51	2337743
38	82550	2249073	3.54	2331623
39	82127	2250882	3.52	2333009
40	82428	2247702	3.54	2330130
41	84340	2229088	3.65	2313428
42	82619	2233242	3.57	2315861
43	82298	2233699	3.55	2315997
44	82443	2226942	3.57	2309385
45	82048	2224318	3.56	2306366
46	82262	2226620	3.56	2308882
47	81888	2220848	3.56	2302736
48	82167	2220195	3.57	2302362
49	82541	2220974	3.58	2303515
50	82484	2215494	3.59	2297978
51	82441	2208969	3.60	2291410
52	82167	2208163	3.59	2290330
53	83328	2193499	3.66	2276827
54	81507	2196851	3.58	2278358
55	81692	2199213	3.58	2280905
56	80979	2193182	3.56	2274161
57	81671	2189685	3.60	2271356
58	81175	2193973	3.57	2275148
59	80640	2184115	3.56	2264755
60	80844	2179466	3.58	2260310
61	83080	2173278	3.68	2256358
62	81255	2167478	3.61	2248733
63	81080	2163601	3.61	2244681
64	81308	2162026	3.62	2243334
65	81499	2153112	3.65	2234611
66	81338	2151070	3.64	2232408
67	80401	2151296	3.60	2231697
68	80839	2143844	3.63	2224683
69	80580	2141316	3.63	2221896
70	80395	2143153	3.62	2223548
71	80199	2133035	3.62	2213234
72	80287	2131921	3.63	2212208
73	79954	2128878	3.62	2208832
74	79764	2117690	3.63	2197454
75	79450	2112581	3.62	2192031
76	80152	2113333	3.65	2193485
77	79097	2105039	3.62	2184136
78	79194	2103768	3.63	2182962
79	80012	2101456	3.67	2181468
80	79475	2095872	3.65	2175347
81	78923	2088855	3.64	2167778
82	79331	2084046	3.67	2163377
83	79141	2073780	3.68	2152921
84	78799	2068361	3.67	2147160
85	79673	2064147	3.72	2143820
86	79017	2058406	3.70	2137423
87	78885	2051011	3.70	2129896
88	79156	2050776	3.72	2129932
89	79587	2045815	3.74	2125402
90	79732	2037026	3.77	2116758
91	79388	2036464	3.75	2115852
92	78795	2026088	3.74	2104883
93	79018	2019301	3.77	2098319
94	81596	2004365	3.91	2085961
95	78559	2004818	3.77	2083377
96	78752	1995795	3.80	2074547
97	78678	1995299	3.79	2073977
98	78547	1985803	3.80	2064350
99	79281	1979411	3.85	2058692
100	79505	1977733	3.86	2057238
