CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	107969	2773247	3.75	2881216
2	110634	2547644	4.16	2658278
3	126938	2873558	4.23	3000496
4	112539	2915962	3.72	3028501
5	113820	2875549	3.81	2989369
6	115583	2922285	3.80	3037868
7	114447	2908172	3.79	3022619
8	115104	2934579	3.77	3049683
9	114466	2933191	3.76	3047657
10	111880	2909052	3.70	3020932
11	111900	2910183	3.70	3022083
12	116012	2928402	3.81	3044414
13	113285	2930153	3.72	3043438
14	113216	2942557	3.70	3055773
15	111558	2961913	3.63	3073471
16	114633	2947161	3.74	3061794
17	112504	2957825	3.66	3070329
18	115338	2963450	3.75	3078788
19	111910	2959608	3.64	3071518
20	133716	2835157	4.50	2968873
21	127750	2884290	4.24	3012040
22	113822	2954678	3.71	3068500
23	113532	2945839	3.71	3059371
24	112949	2963098	3.67	3076047
25	111719	2961783	3.63	3073502
26	111028	2956991	3.62	3068019
27	112795	2976178	3.65	3088973
28	111816	2969059	3.63	3080875
29	111249	2959312	3.62	3070561
30	112751	2971207	3.66	3083958
31	112179	2960584	3.65	3072763
32	112508	2950288	3.67	3062796
33	115594	2947042	3.77	3062636
34	114458	2939432	3.75	3053890
35	115466	2946079	3.77	3061545
36	111521	2977896	3.61	3089417
37	116324	2953609	3.79	3069933
38	115551	2944173	3.78	3059724
39	114394	2962812	3.72	3077206
40	112360	2964331	3.65	3076691
41	111433	2950405	3.64	3061838
42	110195	2960736	3.59	3070931
43	111625	2952590	3.64	3064215
44	111230	2947018	3.64	3058248
45	110917	2962797	3.61	3073714
46	124591	2891105	4.13	3015696
47	110544	2958217	3.60	3068761
48	110313	2967555	3.58	3077868
49	116467	2931031	3.82	3047498
50	116778	2933449	3.83	3050227
51	111355	2964718	3.62	3076073
52	110368	2959866	3.59	3070234
53	111705	2945505	3.65	3057210
54	113883	2942838	3.73	3056721
55	112131	2953667	3.66	3065798
56	110429	2957890	3.60	3068319
57	110957	2967631	3.60	3078588
58	110046	2966841	3.58	3076887
59	110475	2960664	3.60	3071139
60	111945	2963002	3.64	3074947
61	110568	2958366	3.60	3068934
62	111800	2947250	3.65	3059050
63	111145	2950720	3.63	3061865
64	110029	2943208	3.60	3053237
65	110458	2942492	3.62	3052950
66	112285	2953465	3.66	3065750
67	113589	2936582	3.72	3050171
68	110653	2952193	3.61	3062846
69	109521	2967803	3.56	3077324
70	111800	2956906	3.64	3068706
71	113112	2933063	3.71	3046175
72	111627	2951216	3.64	3062843
73	111303	2941044	3.65	3052347
74	111009	2937267	3.64	3048276
75	112907	2939795	3.70	3052702
76	111127	2940730	3.64	3051857
77	111660	2935246	3.66	3046906
78	111801	2957507	3.64	3069308
79	110484	2957824	3.60	3068308
80	111224	2949790	3.63	3061014
81	112010	2953515	3.65	3065525
82	114830	2922098	3.78	3036928
83	114134	2926702	3.75	3040836
84	115593	2921639	3.81	3037232
85	111793	2924027	3.68	3035820
86	112547	2919160	3.71	3031707
87	113825	2933039	3.74	3046864
88	112040	2941215	3.67	3053255
89	110706	2941174	3.63	3051880
90	111620	2944883	3.65	3056503
91	110819	2946274	3.62	3057093
92	111507	2936432	3.66	3047939
93	112673	2931072	3.70	3043745
94	112786	2922906	3.72	3035692
95	112043	2913008	3.70	3025051
96	111662	2921516	3.68	3033178
97	113037	2920638	3.73	3033675
98	112783	2922725	3.72	3035508
99	113706	2926700	3.74	3040406
100	113903	2920004	3.75	3033907
