CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	17422	1174157	1.46	1191579
2	23543	674505	3.37	698048
3	215611	347693	38.28	563304
4	329099	382041	46.28	711140
5	341532	357411	48.86	698943
6	328670	347475	48.61	676145
7	336524	362620	48.13	699144
8	292001	348744	45.57	640745
9	306583	344546	47.08	651129
10	308224	346948	47.04	655172
11	298081	342105	46.56	640186
12	295519	335347	46.84	630866
13	300403	340388	46.88	640791
14	296510	335256	46.93	631766
15	294360	332214	46.98	626574
16	298162	337022	46.94	635184
17	296839	333029	47.13	629868
18	298484	328745	47.59	627229
19	300535	334357	47.34	634892
20	294706	335116	46.79	629822
21	293566	332125	46.92	625691
22	295079	333132	46.97	628211
23	295956	330771	47.22	626727
24	293174	327443	47.24	620617
25	293830	331573	46.98	625403
26	293236	328923	47.13	622159
27	292697	326617	47.26	619314
28	293449	329716	47.09	623165
29	292010	327836	47.11	619846
30	293043	323896	47.50	616939
31	293314	327731	47.23	621045
32	292384	324159	47.42	616543
33	292683	320142	47.76	612825
34	294558	321708	47.80	616266
35	292692	319421	47.82	612113
36	293341	315307	48.20	608648
37	296523	317881	48.26	614404
38	296499	315214	48.47	611713
39	296933	312739	48.70	609672
40	297637	313701	48.69	611338
41	297606	311212	48.88	608818
42	297169	308936	49.03	606105
43	298397	309787	49.06	608184
44	297798	308447	49.12	606245
45	297461	305892	49.30	603353
46	298984	306321	49.39	605305
47	297501	304694	49.40	602195
48	297437	302179	49.60	599616
49	298383	305505	49.41	603888
50	297771	303565	49.52	601336
51	296627	300672	49.66	597299
52	297521	301786	49.64	599307
53	295798	300052	49.64	595850
54	294474	297271	49.76	591745
55	295266	299953	49.61	595219
56	295567	297196	49.86	592763
57	294772	295778	49.91	590550
58	294967	299803	49.59	594770
59	293484	296667	49.73	590151
60	293996	294821	49.93	588817
61	295767	297385	49.86	593152
62	293553	294692	49.90	588245
63	292198	293492	49.89	585690
64	293459	292992	50.04	586451
65	291802	291863	49.99	583665
66	290849	291185	49.97	582034
67	292545	292807	49.98	585352
68	290937	291953	49.91	582890
69	288688	288820	49.99	577508
70	288977	291497	49.78	580474
71	289185	289326	49.99	578511
72	286895	287563	49.94	574458
73	287418	289097	49.85	576515
74	285936	287615	49.85	573551
75	283991	284915	49.92	568906
76	284675	287024	49.79	571699
77	284893	286360	49.87	571253
78	284224	283790	50.04	568014
79	284557	285868	49.89	570425
80	283284	284680	49.88	567964
81	281991	282050	49.99	564041
82	282028	283696	49.85	565724
83	280473	281308	49.93	561781
84	279044	280048	49.91	559092
85	280122	280651	49.95	560773
86	278578	279269	49.94	557847
87	278046	277961	50.01	556007
88	278801	279383	49.95	558184
89	277784	277084	50.06	554868
90	274997	276343	49.88	551340
91	275696	278928	49.71	554624
92	274125	275479	49.88	549604
93	273416	273827	49.96	547243
94	273059	275035	49.82	548094
95	271703	272427	49.93	544130
96	271420	271257	50.02	542677
97	270771	273101	49.79	543872
98	270464	270590	49.99	541054
99	268915	268927	50.00	537842
100	269524	270227	49.93	539751
